ID;Diện tích;Khoảng giá;Số phòng ngủ;Số phòng tắm, vệ sinh;Pháp lý;Nội thất;Ngày hết hạn;Mặt tiền;Gần bệnh viện;Gần chợ;Gần trường học;Cao tầng;Quy hoạch;Phường;Quận;Giá m2
5117;140,0;6,95;3;1;Sổ riêng;Nội thất cơ bản;20/03/2026;0;0;0;0;0;0;Xã Bà Điểm;Hóc Môn;0,049643
5118;61,1;8,9;4;5;Sổ riêng;Nội thất cơ bản;18/03/2026;0;0;1;1;1;0;Phường Phú Thuận;Quận 7;0,145663
5120;53,0;3,9;2;3;Sổ riêng;Không nội thất;20/03/2026;0;0;0;0;1;0;Phường Tân Tạo;Bình Tân;0,073585
5121;50,0;7,2;1;1;Sổ riêng;Full nội thất;20/03/2026;0;0;0;0;0;0;Phường 10;Tân Bình;0,144
5122;200,0;31,0;5;4;Hợp đồng mua bán;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Sơn Kỳ;Tân Phú;0,155
5123;38,1;2,15;2;3;Sổ riêng;Nội thất cơ bản;20/03/2026;0;1;1;0;1;0;Phường 2;Tân Bình;0,05643
5124;70,0;3,4;2;2;Sổ riêng;Full nội thất;14/03/2026;0;0;1;1;0;0;Phường Phước Long B;Thủ Đức;0,048571
5125;66,0;8,0;4;4;Sổ riêng;Không rõ;09-03-26;0;0;0;0;1;0;Phường Tân Thành;Tân Phú;0,121212
5126;70,0;8,9;4;5;Không rõ;Không rõ;10-03-26;0;0;1;1;1;0;Phường Tân Thành;Tân Phú;0,127143
5127;216,7;29,0;5;5;Sổ riêng;Không rõ;12-03-26;0;0;0;0;1;0;Phường An Phú;Thủ Đức;0,133826
5128;60,0;7,1;3;3;Sổ riêng;Nội thất cơ bản;09-03-26;1;0;0;0;1;0;Phường Hiệp Phú;Thủ Đức;0,118333
5129;288,0;88,0;5;5;Không rõ;Nội thất cao cấp;20/03/2026;1;0;0;0;1;0;Phường Tân Phong;Quận 7;0,305556
5130;52,0;6,0;2;1;Sổ riêng;Không rõ;20/03/2026;0;1;1;1;0;0;Phường Tân Thuận Tây;Quận 7;0,115385
5131;52,0;8,5;4;3;Sổ riêng;Không rõ;15/03/2026;1;0;1;1;0;0;Phường 5;Quận 1;0,163462
5132;70,0;8,3;3;4;Không rõ;Không rõ;11-03-26;1;0;0;0;1;0;Phường Tăng Nhơn Phú B;Thủ Đức;0,118571
5133;205,0;16,5;4;5;Sổ riêng;Full nội thất;19/03/2026;0;0;1;0;1;0;Phường Sơn Kỳ;Tân Phú;0,080488
5134;49,0;6,9;3;4;Sổ riêng;Full nội thất;20/03/2026;0;0;0;0;1;0;Phường Tân Thuận Tây;Quận 7;0,140816
5135;83,0;23,8;2;2;Sổ riêng;Nội thất cơ bản;16/03/2026;0;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,286747
5136;110,5;0,65;3;2;Sổ riêng;Không rõ;11-03-26;0;1;1;1;0;0;Xã Phước Hiệp;Củ Chi;0,005882
5137;50,0;7,2;3;3;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Phú Trung;Tân Phú;0,144
5138;68,0;5,45;2;2;Sổ riêng;Không rõ;20/03/2026;1;0;1;1;0;0;Phường Phú Trung;Tân Phú;0,080147
5139;123,0;9,9;3;2;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;0;0;Phường Hiệp Bình Phước;Thủ Đức;0,080488
5140;92,0;6,2;3;4;Sổ riêng;Nội thất cao cấp;20/03/2026;0;0;0;0;1;0;Xã Thới Tam Thôn;Hóc Môn;0,067391
5141;81,5;3,9;3;2;Sổ riêng;Không rõ;20/03/2026;0;0;1;0;0;1;Xã Thới Tam Thôn;Hóc Môn;0,047853
5142;60,0;7,5;4;3;Sổ riêng;Không rõ;20/03/2026;0;0;1;1;1;0;Phường Hiệp Bình Phước;Thủ Đức;0,125
5143;72,0;5,2;2;2;Sổ riêng;Full nội thất;20/03/2026;0;0;1;0;0;0;Phường Bình Hưng Hòa;Bình Tân;0,072222
5144;72,0;5,4;3;4;Sổ riêng;Full nội thất;20/03/2026;0;0;1;1;1;0;Phường Bình Hưng Hòa;Bình Tân;0,075
5145;45,0;4,99;3;3;Không rõ;Không rõ;20/03/2026;0;0;1;1;1;0;Phường Bình Trị Đông;Bình Tân;0,110889
5146;150,0;54,0;4;4;Sổ riêng;Nội thất cơ bản;20/03/2026;1;0;0;0;1;0;Phường Bình Trưng Tây;Thủ Đức;0,36
5147;50,0;8,5;3;3;Sổ riêng;Full nội thất;10-03-26;0;1;1;1;1;0;Phường 11;Phú Nhuận;0,17
5148;65,1;26,0;10;10;Sổ riêng;Không rõ;11-03-26;1;0;0;0;1;0;Phường Võ Thị Sáu;Quận 3;0,399386
5149;60,0;4,85;4;5;Sổ riêng;Full nội thất;14/03/2026;0;0;1;0;1;0;Phường Bình Hưng Hòa B;Bình Tân;0,080833
5150;73,0;4,15;2;2;Sổ riêng;Nội thất cơ bản;09-03-26;0;0;0;0;1;0;Phường Bình Thuận;Quận 7;0,056849
5151;50,3;9,5;3;4;Sổ riêng;Không rõ;10-03-26;0;0;0;0;1;0;Phường 4;Phú Nhuận;0,188867
5152;168,0;56,0;4;4;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;1;0;Phường 4;Tân Bình;0,333333
5153;325,0;75,0;5;5;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,230769
5154;42,0;7,0;4;5;Sổ riêng;Full nội thất;20/03/2026;1;0;0;0;1;0;Phường 14;Tân Bình;0,166667
5155;44,0;8,75;6;3;Không rõ;Không rõ;20/03/2026;0;0;0;0;1;0;Phường 12;Quận 1;0,198864
5156;120,0;43,0;4;3;Sổ riêng;Không rõ;20/03/2026;1;0;0;1;1;0;Phường 14;Quận 1;0,358333
5157;156,0;37,0;4;4;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;1;0;Phường 15;Quận 1;0,237179
5158;150,0;41,0;5;6;Sổ riêng;Không rõ;16/03/2026;0;0;0;0;0;0;Phường Bình Trưng Tây;Thủ Đức;0,273333
5159;65,0;4,6;2;2;Sổ riêng;Full nội thất;17/03/2026;0;0;0;0;1;0;Phường Phú Thuận;Quận 7;0,070769
5160;68,0;13,5;4;5;Sổ riêng;Không rõ;10-03-26;1;0;0;0;1;0;Phường Hiệp Bình Chánh;Thủ Đức;0,198529
5161;158,4;60,0;4;4;Không rõ;Nội thất cao cấp;20/03/2026;1;0;0;0;1;0;Phường Bến Thành;Quận 1;0,378788
5162;80,0;13,5;3;3;Sổ riêng;Full nội thất;20/03/2026;1;0;0;0;1;0;Phường Phú Thạnh;Tân Phú;0,16875
5163;96,0;24,9;3;2;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;0;0;Phường Thảo Điền;Thủ Đức;0,259375
5164;80,0;16,4;3;3;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;1;0;Phường An Phú;Thủ Đức;0,205
5165;86,0;14,0;3;2;Không rõ;Không rõ;20/03/2026;1;1;1;1;0;0;Phường Bình An;Thủ Đức;0,162791
5166;150,0;27,5;4;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;1;1;0;Phường An Phú;Thủ Đức;0,183333
5167;177,0;35,0;4;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Bình An;Thủ Đức;0,19774
5168;100,0;31,8;4;3;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường An Phú;Thủ Đức;0,318
5169;90,0;16,4;3;2;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;0;0;Phường An Phú;Thủ Đức;0,182222
5170;190,0;32,0;3;2;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;0;0;Phường Bình An;Thủ Đức;0,168421
5171;100,0;17,8;4;3;Sổ riêng;Không rõ;20/03/2026;0;1;0;1;1;0;Phường An Phú;Thủ Đức;0,178
5172;140,0;35,0;4;4;Sổ riêng;Nội thất cao cấp;20/03/2026;1;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,25
5173;145,0;24,5;3;2;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;0;0;Phường Bình An;Thủ Đức;0,168966
5174;85,0;4,9;3;2;Sổ riêng;Nội thất cơ bản;09-03-26;0;0;0;0;1;0;Phường Bình Thuận;Quận 7;0,057647
5175;48,0;9,5;6;3;Sổ riêng;Nội thất cơ bản;20/03/2026;0;0;0;0;1;0;Phường Tân Định;Quận 1;0,197917
5176;109,0;11,9;1;1;Sổ riêng;Không rõ;20/03/2026;0;0;1;0;0;0;Phường 12;Bình Thạnh;0,109174
5177;100,0;19,0;4;3;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường An Phú;Thủ Đức;0,19
5178;66,0;22,5;3;3;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;1;0;Phường Thảo Điền;Thủ Đức;0,340909
5179;40,3;8,73;3;3;Sổ riêng;Full nội thất;20/03/2026;1;0;0;0;1;0;Phường 5;Quận 3;0,216625
5180;58,0;9,2;4;4;Sổ riêng;Không rõ;20/03/2026;0;0;1;0;1;1;Phường Thạnh Mỹ Lợi;Thủ Đức;0,158621
5181;125,0;20,5;4;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Bình An;Thủ Đức;0,164
5182;84,0;13,0;4;3;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường An Phú;Thủ Đức;0,154762
5183;213,5;33,0;5;5;Không rõ;Không rõ;20/03/2026;0;0;0;0;1;0;Phường 14;Tân Bình;0,154567
5184;125,0;20,5;4;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Bình An;Thủ Đức;0,164
5185;125,0;20,5;4;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,164
5186;150,0;76,0;4;4;Không rõ;Không rõ;20/03/2026;1;0;1;0;1;0;Phường Phạm Ngũ Lão;Quận 1;0,506667
5187;45,0;15,0;3;3;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;1;0;Phường Tân Định;Quận 1;0,333333
5188;295,0;73,8;4;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;0;0;Phường An Khánh;Thủ Đức;0,250169
5189;305,0;62,0;4;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;0;0;Phường An Khánh;Thủ Đức;0,203279
5190;404,6;60,7;5;5;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,150025
5191;57,0;6,5;4;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Hiệp Bình Phước;Thủ Đức;0,114035
5192;52,0;2,88;2;3;Sổ riêng;Full nội thất;19/03/2026;0;0;0;0;1;0;Phường Bình Thọ;Thủ Đức;0,055385
5193;48,0;6,9;3;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường 13;Tân Bình;0,14375
5194;65,0;8,9;4;5;Sổ riêng;Không rõ;07-03-26;1;1;1;0;0;0;Phường 9;Tân Bình;0,136923
5195;400,0;57,0;5;5;Không rõ;Không rõ;20/03/2026;0;0;0;0;1;0;Phường 19;Bình Thạnh;0,1425
5196;202,0;42,0;5;5;Sổ riêng;Nội thất cao cấp;20/03/2026;0;0;0;0;1;0;Phường Thảo Điền;Thủ Đức;0,207921
5197;200,0;50,0;4;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường 4;Quận 3;0,25
5198;169,3;35,0;4;4;Sổ riêng;Nội thất cao cấp;20/03/2026;1;0;0;0;1;0;Phường 12;Phú Nhuận;0,206734
5199;100,0;23,0;3;2;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;0;0;Phường Phước Long B;Thủ Đức;0,23
5200;63,0;9,8;5;6;Sổ riêng;Full nội thất;20/03/2026;0;0;0;0;1;0;Phường 15;Phú Nhuận;0,155556
5201;77,6;6,7;2;2;Sổ riêng;Không rõ;22/03/2026;0;0;0;0;0;0;Phường Hiệp Bình Chánh;Thủ Đức;0,08634
5202;51,0;7,5;4;3;Sổ riêng;Full nội thất;20/03/2026;0;0;0;0;1;0;Phường Trường Thọ;Thủ Đức;0,147059
5203;65,0;7,0;4;4;Sổ riêng;Full nội thất;18/03/2026;0;0;0;0;1;0;Phường 15;Tân Bình;0,107692
5204;80,0;6,3;3;3;Sổ riêng;Không rõ;14/03/2026;1;0;0;1;1;0;Phường 12;Gò Vấp;0,07875
5205;60,0;8,5;4;3;Sổ riêng;Không rõ;20/03/2026;1;0;1;0;1;0;Phường Sơn Kỳ;Tân Phú;0,141667
5206;72,0;23,0;2;2;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;0;0;Phường Đa Kao;Quận 1;0,319444
5207;48,0;4,99;5;3;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Phú Thuận;Quận 7;0,103958
5208;88,0;15,5;4;4;Sổ riêng;Không rõ;12-03-26;0;0;1;1;1;0;Phường Tân Quy;Quận 7;0,176136
5209;70,0;9,9;4;4;Sổ riêng;Không rõ;13/03/2026;1;0;1;1;1;0;Phường Tân Quy;Quận 7;0,141429
5210;56,0;7,4;4;3;Sổ riêng;Full nội thất;20/03/2026;0;0;0;0;1;0;Phường 12;Quận 6;0,132143
5211;170,0;135,0;4;4;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;1;0;Phường Bến Nghé;Quận 1;0,794118
5212;76,0;1,96;2;2;Sổ riêng;Nội thất cơ bản;13/03/2026;0;0;1;0;0;0;Phường 3;Quận 6;0,025789
5213;90,0;23,0;4;3;Sổ riêng;Nội thất cơ bản;13/03/2026;0;1;1;1;1;0;Phường Nguyễn Thái Bình;Quận 1;0,255556
5214;68,0;2,05;2;2;Không rõ;Full nội thất;13/03/2026;0;0;1;1;0;0;Phường Bình Thuận;Quận 7;0,030147
5215;60,0;5,6;3;3;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Hiệp Bình Chánh;Thủ Đức;0,093333
5216;75,0;1,84;2;2;Sổ riêng;Full nội thất;13/03/2026;0;1;1;1;0;0;Phường Linh Tây;Thủ Đức;0,024533
5217;71,0;1,72;2;2;Hợp đồng mua bán;Nội thất cơ bản;13/03/2026;0;1;1;0;0;0;Phường 4;Quận 8;0,024225
5218;68,0;1,66;2;2;Không rõ;Full nội thất;13/03/2026;0;1;1;0;0;0;Phường 12;Quận 6;0,024412
5219;72,0;1,78;2;2;Sổ riêng;Nội thất cơ bản;14/03/2026;0;1;1;1;0;0;Phường 16;Quận 8;0,024722
5220;70,0;1,96;2;2;Sổ riêng;Nội thất cơ bản;13/03/2026;0;0;1;1;0;0;Phường 6;Quận 8;0,028
5221;138,0;29,0;4;4;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,210145
5222;120,0;25,0;4;3;Sổ riêng;Không rõ;20/03/2026;0;0;1;1;1;0;Phường An Khánh;Thủ Đức;0,208333
5223;30,0;4,0;2;1;Sổ riêng;Full nội thất;12-03-26;0;0;1;0;1;0;Phường 14;Quận 6;0,133333
5224;22,8;4,18;2;2;Sổ riêng;Full nội thất;20/03/2026;0;0;1;1;1;0;Phường Tân Quý;Tân Phú;0,183333
5225;120,0;27,0;4;3;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường An Phú;Thủ Đức;0,225
5226;29,0;4,4;2;3;Sổ riêng;Full nội thất;20/03/2026;0;0;0;0;1;0;Phường 10;Gò Vấp;0,151724
5227;65,0;6,9;2;1;Không rõ;Full nội thất;07-03-26;0;0;1;0;0;0;Phường 12;Quận 4;0,106154
5228;59,0;8,4;4;4;Sổ riêng;Nội thất cơ bản;15/03/2026;0;0;0;0;1;0;Phường Hiệp Bình Phước;Thủ Đức;0,142373
5229;68,0;7,2;2;2;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Hiệp Tân;Tân Phú;0,105882
5230;66,0;1,65;4;2;Hợp đồng mua bán;Không rõ;20/03/2026;0;0;1;1;1;0;Xã Thới Tam Thôn;Hóc Môn;0,025
5231;70,0;6,25;2;2;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;0;0;Phường Hiệp Bình Phước;Thủ Đức;0,089286
5232;152,0;28,0;3;2;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;0;0;Phường 5;Quận 8;0,184211
5233;184,0;39,0;4;4;Không rõ;Không rõ;13/03/2026;0;0;0;0;1;0;Phường Bến Thành;Quận 1;0,211957
5234;280,0;99,0;5;5;Không rõ;Không rõ;07-03-26;1;0;0;0;1;0;Phường Nguyễn Cư Trinh;Quận 1;0,353571
5235;160,0;30,0;4;4;Sổ riêng;Không rõ;13/03/2026;1;0;0;0;1;0;Phường An Phú;Thủ Đức;0,1875
5236;46,0;7,2;3;2;Sổ riêng;Không rõ;17/03/2026;1;1;0;1;1;0;Phường 13;Tân Bình;0,156522
5237;80,0;20,0;3;3;Sổ riêng;Không rõ;14/03/2026;0;0;0;0;1;0;Phường An Phú;Thủ Đức;0,25
5238;100,0;8,49;4;2;Sổ riêng;Nội thất cơ bản;19/03/2026;0;0;0;1;1;0;Phường Tân Phú;Quận 7;0,0849
5239;214,0;39,0;5;5;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;1;0;Phường Thạnh Mỹ Lợi;Thủ Đức;0,182243
5240;294,0;35,0;5;5;Sổ riêng;Không rõ;13/03/2026;0;0;0;0;1;0;Phường Bình Trưng Tây;Thủ Đức;0,119048
5241;143,0;30,0;3;2;Sổ riêng;Full nội thất;13/03/2026;0;0;0;0;0;0;Phường An Khánh;Thủ Đức;0,20979
5242;80,0;21,0;3;3;Sổ riêng;Không rõ;17/03/2026;1;0;0;0;1;0;Phường Thạnh Mỹ Lợi;Thủ Đức;0,2625
5243;83,2;20,0;4;3;Sổ riêng;Không rõ;15/03/2026;0;0;0;0;1;0;Phường 12;Quận 1;0,240385
5244;143,1;25,0;4;4;Sổ riêng;Không rõ;11-03-26;1;0;0;0;1;0;Phường 19;Bình Thạnh;0,174703
5245;100,0;13,2;2;2;Sổ chung;Không rõ;16/03/2026;0;1;1;1;1;0;Phường Hiệp Bình Chánh;Thủ Đức;0,132
5246;87,0;24,0;4;3;Sổ riêng;Không rõ;17/03/2026;1;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,275862
5247;112,0;23,0;4;3;Sổ riêng;Không rõ;17/03/2026;1;0;0;0;1;0;Phường An Khánh;Thủ Đức;0,205357
5248;1000,0;220,0;50;50;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường 25;Bình Thạnh;0,22
5249;222,0;90,0;12;12;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;1;0;Phường Tân Định;Quận 1;0,405405
5250;207,0;79,0;20;20;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Tân Định;Quận 1;0,381643
5251;32,0;4,58;2;2;Sổ riêng;Full nội thất;20/03/2026;0;0;0;0;1;0;Phường 10;Gò Vấp;0,143125
5252;150,0;8,2;3;2;Sổ riêng;Không rõ;08-03-26;0;0;1;1;0;0;Phường Linh Chiểu;Thủ Đức;0,054667
5253;72,0;8,0;4;3;Sổ riêng;Nội thất cơ bản;17/03/2026;0;0;0;0;0;1;Phường An Lạc A;Bình Tân;0,111111
5254;225,0;80,0;5;5;Không rõ;Không rõ;14/03/2026;1;0;0;0;1;0;Phường Phạm Ngũ Lão;Quận 1;0,355556
5255;300,0;79,0;5;5;Sổ riêng;Không rõ;12-03-26;1;0;0;0;1;0;Phường Đa Kao;Quận 1;0,263333
5256;58,0;5,2;3;2;Sổ riêng;Không rõ;20/03/2026;0;0;1;1;1;0;Phường 10;Tân Bình;0,089655
5257;104,0;4,6;3;2;Hợp đồng mua bán;Không rõ;14/03/2026;1;0;1;0;0;0;Xã Vĩnh Lộc B;Bình Chánh;0,044231
5258;51,0;14,2;3;4;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;1;Phường 5;Quận 1;0,278431
5259;105,0;17,5;4;3;Sổ riêng;Full nội thất;19/03/2026;0;1;0;0;1;0;Phường 14;Bình Thạnh;0,166667
5260;186,0;42,0;4;4;Sổ riêng;Không rõ;19/03/2026;0;0;0;0;1;0;Phường Tân Định;Quận 1;0,225806
5261;45,0;12,5;3;3;Sổ riêng;Full nội thất;10-03-26;1;0;0;0;1;0;Phường 12;Quận 1;0,277778
5262;475,0;80,0;5;5;Sổ riêng;Full nội thất;19/03/2026;0;0;0;1;1;0;Phường 13;Tân Bình;0,168421
5263;40,0;7,5;4;4;Sổ riêng;Full nội thất;20/03/2026;0;0;0;0;1;0;Phường 6;Bình Thạnh;0,1875
5264;259,0;16,9;4;5;Sổ riêng;Nội thất cơ bản;16/03/2026;0;0;0;0;1;0;Phường Phú Thuận;Quận 7;0,065251
5265;72,0;11,7;3;3;Sổ riêng;Không rõ;19/03/2026;0;0;0;0;1;0;Phường 13;Bình Thạnh;0,1625
5266;100,0;11,5;4;2;Sổ riêng;Không nội thất;20/03/2026;1;0;0;0;1;0;Phường Hiệp Tân;Tân Phú;0,115
5267;90,0;10,5;4;3;Sổ riêng;Không rõ;20/03/2026;1;0;1;1;1;1;Phường Tân Hưng Thuận;Quận 1;0,116667
5268;30,0;6,2;6;7;Sổ riêng;Full nội thất;12-03-26;0;1;1;0;1;0;Phường 14;Quận 1;0,206667
5269;61,0;5,4;3;3;Không rõ;Không rõ;20/03/2026;0;0;1;1;1;0;Phường Hiệp Bình Phước;Thủ Đức;0,088525
5270;49,0;6,95;3;4;Sổ riêng;Không rõ;16/03/2026;0;0;0;0;0;0;Phường Tân Thuận Tây;Quận 7;0,141837
5271;160,0;96,0;3;2;Sổ riêng;Không rõ;19/03/2026;1;0;0;0;0;0;Phường Thạnh Mỹ Lợi;Thủ Đức;0,6
5272;63,2;27,0;7;8;Sổ riêng;Nội thất cơ bản;13/03/2026;1;0;1;1;1;0;Phường Phạm Ngũ Lão;Quận 1;0,427215
5273;260,0;55,0;5;5;Không rõ;Không rõ;17/03/2026;1;0;0;1;1;0;Phường 13;Tân Bình;0,211538
5274;73,0;39,0;3;3;Sổ riêng;Không rõ;10-03-26;1;0;0;0;1;0;Phường Tân Định;Quận 1;0,534247
5275;104,0;8,6;6;6;Sổ riêng;Không rõ;17/03/2026;0;0;0;0;1;0;Phường Bình Trị Đông;Bình Tân;0,082692
5276;56,0;6,3;4;3;Sổ riêng;Không rõ;20/03/2026;0;1;1;1;1;0;Phường 10;Gò Vấp;0,1125
5277;70,3;8,9;3;3;Sổ riêng;Full nội thất;12-03-26;0;0;0;0;1;1;Phường Trường Thọ;Thủ Đức;0,1266
5278;58,0;8,55;5;4;Sổ riêng;Nội thất cơ bản;20/03/2026;0;0;1;0;1;0;Phường 10;Quận 6;0,147414
5279;261,0;16,0;3;4;Sổ riêng;Nội thất cơ bản;20/03/2026;1;1;0;0;1;0;Phường Tân Phú;Thủ Đức;0,061303
5280;62,0;6,0;5;4;Sổ riêng;Full nội thất;20/03/2026;1;0;1;0;1;0;Phường 16;Quận 8;0,096774
5281;196,0;23,5;5;5;Không rõ;Không rõ;11-03-26;1;0;0;0;1;0;Phường Tân Thới Hòa;Tân Phú;0,119898
5282;100,0;16,5;5;5;Không rõ;Không rõ;14/03/2026;1;0;0;0;1;0;Phường An Lạc;Bình Tân;0,165
5283;63,0;5,3;2;2;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;0;0;Phường Linh Đông;Thủ Đức;0,084127
5284;56,0;9,5;1;1;Không rõ;Không nội thất;20/03/2026;0;0;0;0;0;0;Phường 22;Bình Thạnh;0,169643
5285;100,0;3,89;3;2;Sổ riêng;Nội thất cơ bản;20/03/2026;0;1;1;0;0;0;Phường 11;Quận 6;0,0389
5286;103,6;8,8;3;2;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;1;Phường Linh Tây;Thủ Đức;0,084942
5287;146,0;10,5;3;4;Sổ riêng;Không rõ;27/03/2026;0;0;0;0;0;0;Phường An Phú;Thủ Đức;0,071918
5288;351,0;34,5;5;4;Sổ riêng;Full nội thất;17/03/2026;0;0;0;0;1;0;Phường Phước Bình;Thủ Đức;0,098291
5289;240,0;50,0;5;5;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;1;0;Phường 9;Quận 3;0,208333
5290;81,0;6,5;3;2;Sổ riêng;Không rõ;17/03/2026;0;0;0;0;0;0;Phường Bình Hưng Hòa A;Bình Tân;0,080247
5291;329,0;115,0;5;5;Không rõ;Không rõ;15/03/2026;1;0;0;0;1;0;Phường Thảo Điền;Thủ Đức;0,349544
5292;195,0;0,85;3;2;Sổ riêng;Không rõ;20/03/2026;0;1;0;0;0;0;Xã Phước Hiệp;Củ Chi;0,004359
5293;84,8;9,2;3;2;Sổ riêng;Không rõ;17/03/2026;1;1;1;1;0;0;Phường An Lạc;Bình Tân;0,108491
5294;90,0;17,5;5;4;Sổ riêng;Full nội thất;17/03/2026;1;1;1;1;0;0;Phường Bình Trị Đông B;Bình Tân;0,194444
5295;126,0;16,5;4;4;Sổ riêng;Full nội thất;17/03/2026;1;1;1;1;1;0;Phường Bình Trị Đông B;Bình Tân;0,130952
5296;175,0;50,0;4;4;Không rõ;Không rõ;15/03/2026;1;0;0;0;1;0;Phường Đa Kao;Quận 1;0,285714
5297;453,0;23,4;6;7;Hợp đồng mua bán;Nội thất cơ bản;11-03-26;1;0;0;0;1;0;Phường Sơn Kỳ;Tân Phú;0,051656
5298;40,0;5,85;2;2;Sổ riêng;Không rõ;12-03-26;0;0;0;0;1;1;Phường 10;Quận 6;0,14625
5299;160,0;110,0;4;4;Sổ riêng;Không rõ;20/03/2026;1;0;0;0;1;0;Phường Bến Thành;Quận 1;0,6875
5300;56,0;6,2;2;2;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Hiệp Tân;Tân Phú;0,110714
5301;100,0;9,9;4;3;Sổ riêng;Không rõ;20/03/2026;0;0;0;0;1;0;Phường Phước Long A;Thủ Đức;0,099
5302;42,0;7,7;3;2;Sổ riêng;Full nội thất;20/03/2026;1;0;0;0;1;0;Phường 15;Quận 1;0,183333
5303;280,0;55,0;5;5;Không rõ;Không rõ;13/03/2026;1;0;0;0;1;0;Phường 2;Tân Bình;0,196429
5304;300,0;90,0;5;5;Không rõ;Không rõ;17/03/2026;1;0;0;0;1;0;Phường Võ Thị Sáu;Quận 3;0,3
5305;105,0;19,0;3;2;Sổ riêng;Không rõ;12-03-26;1;0;0;0;0;0;Phường 11;Bình Thạnh;0,180952
5306;70,0;8,85;7;8;Sổ riêng;Full nội thất;17/03/2026;0;0;1;0;1;0;Phường Bình Trị Đông;Bình Tân;0,126429
5307;354,0;75,0;5;5;Không rõ;Full nội thất;10-03-26;1;0;0;0;1;0;Phường Tân Định;Quận 1;0,211864
5308;250,0;50,0;5;5;Sổ riêng;Không rõ;14/03/2026;1;0;0;0;1;0;Phường 19;Bình Thạnh;0,2
5309;82,0;4,95;2;1;Sổ riêng;Không nội thất;19/03/2026;0;0;1;0;1;0;Phường Tân Tạo;Bình Tân;0,060366
5310;47,0;9,6;4;5;Sổ riêng;Full nội thất;15/03/2026;0;0;0;0;1;0;Phường 13;Phú Nhuận;0,204255
5311;45,0;8,1;4;5;Không rõ;Không rõ;16/03/2026;0;0;1;0;1;0;Phường 7;Bình Thạnh;0,18
5312;140,0;9,25;2;2;Sổ riêng;Nội thất cơ bản;20/03/2026;1;0;0;0;1;0;Phường Bình Hưng Hòa A;Bình Tân;0,066071
5313;95,0;4,95;3;3;Sổ riêng;Nội thất cơ bản;20/03/2026;0;0;0;0;0;0;Phường Long Trường;Thủ Đức;0,052105
